Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,RoundNumber,RaceName
0 days 02:37:18.810000,26.9,20.0,780.3,False,45.7,264,1.2,2025,20,Mexico City Grand Prix
0 days 02:38:18.795000,26.9,20.0,780.4,False,45.7,247,2.2,2025,20,Mexico City Grand Prix
0 days 02:39:18.809000,26.9,20.0,780.4,False,45.7,245,2.4,2025,20,Mexico City Grand Prix
0 days 02:40:18.811000,27.0,21.0,780.4,False,45.7,285,0.8,2025,20,Mexico City Grand Prix
0 days 02:41:18.846000,27.0,20.0,780.3,False,45.8,284,1.4,2025,20,Mexico City Grand Prix
0 days 00:01:01.035000,17.9,70.0,929.9,False,32.7,124,1.0,2025,21,São Paulo Grand Prix
0 days 00:02:01.033000,17.9,70.0,929.9,False,32.7,160,1.3,2025,21,São Paulo Grand Prix
0 days 00:03:01.033000,17.9,70.0,930.0,False,32.8,178,1.5,2025,21,São Paulo Grand Prix
0 days 00:04:01.035000,18.0,70.0,929.9,False,32.8,158,2.0,2025,21,São Paulo Grand Prix
0 days 00:05:01.034000,17.9,70.0,930.0,False,32.3,177,1.9,2025,21,São Paulo Grand Prix
0 days 00:06:01.035000,17.9,71.0,930.0,False,32.2,194,1.8,2025,21,São Paulo Grand Prix
0 days 00:07:01.043000,17.9,71.0,929.9,False,31.6,181,2.0,2025,21,São Paulo Grand Prix
0 days 00:08:01.037000,17.9,71.0,929.9,False,31.2,154,2.7,2025,21,São Paulo Grand Prix
0 days 00:09:01.036000,17.8,72.0,930.0,False,30.7,203,2.2,2025,21,São Paulo Grand Prix
0 days 00:10:01.043000,17.8,73.0,929.9,False,30.4,194,2.1,2025,21,São Paulo Grand Prix
0 days 00:11:01.035000,17.6,74.0,929.9,False,30.0,141,1.7,2025,21,São Paulo Grand Prix
0 days 00:12:01.037000,17.5,73.0,929.9,False,29.8,203,2.4,2025,21,São Paulo Grand Prix
0 days 00:13:01.036000,17.4,73.0,929.9,False,29.7,196,2.2,2025,21,São Paulo Grand Prix
0 days 00:14:01.036000,17.2,73.0,929.8,False,29.7,206,1.7,2025,21,São Paulo Grand Prix
0 days 00:15:01.036000,17.1,73.0,929.8,False,29.7,153,1.7,2025,21,São Paulo Grand Prix
0 days 00:16:01.049000,17.0,73.0,930.0,False,29.6,189,2.4,2025,21,São Paulo Grand Prix
0 days 00:17:01.042000,17.0,73.0,929.9,False,29.5,156,2.2,2025,21,São Paulo Grand Prix
0 days 00:18:01.058000,17.0,74.0,929.9,False,29.5,200,1.5,2025,21,São Paulo Grand Prix
0 days 00:19:01.067000,17.0,74.0,929.9,False,29.5,190,1.6,2025,21,São Paulo Grand Prix
0 days 00:20:01.080000,17.1,75.0,929.9,False,29.5,0,0.8,2025,21,São Paulo Grand Prix
0 days 00:21:01.103000,17.1,74.0,929.9,False,29.8,335,0.6,2025,21,São Paulo Grand Prix
0 days 00:22:01.093000,17.0,73.0,929.9,False,29.8,147,1.0,2025,21,São Paulo Grand Prix
0 days 00:23:01.093000,17.0,73.0,929.9,False,29.7,181,0.9,2025,21,São Paulo Grand Prix
0 days 00:24:01.109000,17.0,73.0,929.9,False,29.6,183,1.3,2025,21,São Paulo Grand Prix
0 days 00:25:01.125000,16.9,74.0,929.9,False,29.4,128,1.2,2025,21,São Paulo Grand Prix
0 days 00:26:01.139000,16.8,75.0,930.0,False,29.4,202,1.8,2025,21,São Paulo Grand Prix
0 days 00:27:01.132000,16.8,74.0,929.9,False,29.3,177,1.0,2025,21,São Paulo Grand Prix
0 days 00:28:01.129000,16.8,75.0,929.9,False,29.4,199,1.0,2025,21,São Paulo Grand Prix
0 days 00:29:01.157000,16.7,75.0,930.0,False,29.5,161,1.7,2025,21,São Paulo Grand Prix
0 days 00:30:01.176000,16.7,75.0,929.9,False,29.8,194,0.9,2025,21,São Paulo Grand Prix
0 days 00:31:01.180000,16.6,73.0,929.9,False,29.8,206,1.6,2025,21,São Paulo Grand Prix
0 days 00:32:01.179000,16.6,73.0,929.9,False,29.8,176,1.8,2025,21,São Paulo Grand Prix
0 days 00:33:01.177000,16.6,72.0,929.9,False,29.9,177,1.6,2025,21,São Paulo Grand Prix
0 days 00:34:01.170000,16.7,72.0,929.9,False,30.1,167,2.2,2025,21,São Paulo Grand Prix
0 days 00:35:01.173000,16.9,72.0,929.8,False,30.4,161,0.7,2025,21,São Paulo Grand Prix
0 days 00:36:01.166000,17.0,71.0,929.9,False,30.4,129,1.3,2025,21,São Paulo Grand Prix
0 days 00:37:01.179000,17.0,71.0,929.9,False,30.4,178,1.2,2025,21,São Paulo Grand Prix
0 days 00:38:01.181000,17.1,72.0,929.9,False,30.5,138,2.1,2025,21,São Paulo Grand Prix
0 days 00:39:01.174000,17.1,72.0,929.9,False,30.4,197,2.4,2025,21,São Paulo Grand Prix
0 days 00:40:01.184000,17.1,73.0,929.9,False,30.4,133,1.6,2025,21,São Paulo Grand Prix
0 days 00:41:01.180000,17.2,72.0,929.9,False,30.7,171,0.7,2025,21,São Paulo Grand Prix
0 days 00:42:01.186000,17.3,71.0,929.8,False,31.0,162,0.6,2025,21,São Paulo Grand Prix
0 days 00:43:01.189000,17.3,70.0,929.8,False,31.1,125,1.0,2025,21,São Paulo Grand Prix
0 days 00:44:01.195000,17.4,70.0,929.8,False,30.9,203,1.1,2025,21,São Paulo Grand Prix
0 days 00:45:01.219000,17.5,71.0,929.8,False,30.8,154,0.9,2025,21,São Paulo Grand Prix
0 days 00:46:01.238000,17.4,70.0,929.9,False,31.0,170,0.9,2025,21,São Paulo Grand Prix
0 days 00:47:01.238000,17.4,70.0,929.8,False,31.2,144,1.1,2025,21,São Paulo Grand Prix
0 days 00:48:01.238000,17.5,70.0,929.8,False,31.1,212,1.1,2025,21,São Paulo Grand Prix
0 days 00:49:01.235000,17.5,70.0,929.8,False,30.7,149,1.9,2025,21,São Paulo Grand Prix
0 days 00:50:01.247000,17.5,70.0,929.9,False,30.7,162,1.1,2025,21,São Paulo Grand Prix
0 days 00:51:01.270000,17.5,70.0,929.8,False,30.8,122,0.9,2025,21,São Paulo Grand Prix
0 days 00:52:01.286000,17.5,69.0,929.7,False,30.9,130,0.4,2025,21,São Paulo Grand Prix
0 days 00:53:01.289000,17.5,69.0,929.8,False,30.9,149,1.4,2025,21,São Paulo Grand Prix
0 days 00:54:01.269000,17.5,70.0,929.8,False,30.8,171,1.1,2025,21,São Paulo Grand Prix
0 days 00:55:01.282000,17.5,70.0,929.9,False,31.1,162,0.6,2025,21,São Paulo Grand Prix
0 days 00:56:01.290000,17.5,70.0,929.8,False,30.7,0,1.7,2025,21,São Paulo Grand Prix
0 days 00:57:01.288000,17.5,69.0,929.8,False,30.8,123,0.4,2025,21,São Paulo Grand Prix
0 days 00:58:01.301000,17.5,70.0,929.9,False,30.7,158,1.7,2025,21,São Paulo Grand Prix
0 days 00:59:01.321000,17.5,70.0,929.8,False,30.7,161,1.9,2025,21,São Paulo Grand Prix
0 days 01:00:01.326000,17.5,70.0,929.9,False,30.6,140,1.1,2025,21,São Paulo Grand Prix
0 days 01:01:01.324000,17.5,70.0,929.8,False,30.5,175,1.4,2025,21,São Paulo Grand Prix
0 days 01:02:01.326000,17.4,70.0,929.9,False,30.5,152,1.8,2025,21,São Paulo Grand Prix
0 days 01:03:01.327000,17.4,70.0,929.9,False,30.5,118,1.3,2025,21,São Paulo Grand Prix
0 days 01:04:01.330000,17.4,71.0,929.9,False,30.5,139,1.3,2025,21,São Paulo Grand Prix
0 days 01:05:01.325000,17.4,71.0,929.9,False,30.4,155,1.5,2025,21,São Paulo Grand Prix
0 days 01:06:01.326000,17.3,71.0,929.9,False,30.5,219,1.8,2025,21,São Paulo Grand Prix
0 days 01:07:01.323000,17.3,70.0,929.8,False,30.4,192,2.0,2025,21,São Paulo Grand Prix
0 days 01:08:01.335000,17.3,71.0,929.9,False,30.3,220,1.7,2025,21,São Paulo Grand Prix
0 days 01:09:01.334000,17.2,71.0,929.9,False,30.5,169,1.0,2025,21,São Paulo Grand Prix
0 days 01:10:01.342000,17.3,70.0,929.8,False,30.5,181,1.2,2025,21,São Paulo Grand Prix
0 days 01:11:01.324000,17.3,70.0,929.9,False,30.2,182,1.5,2025,21,São Paulo Grand Prix
0 days 01:12:01.335000,17.3,70.0,929.8,False,30.1,143,0.9,2025,21,São Paulo Grand Prix
0 days 01:13:01.330000,17.3,70.0,929.9,False,30.1,0,0.9,2025,21,São Paulo Grand Prix
0 days 01:14:01.336000,17.3,69.0,929.9,False,30.1,173,2.1,2025,21,São Paulo Grand Prix
0 days 01:15:01.340000,17.3,69.0,929.9,False,30.2,174,1.8,2025,21,São Paulo Grand Prix
0 days 01:16:01.338000,17.4,69.0,929.8,False,30.3,179,1.2,2025,21,São Paulo Grand Prix
0 days 01:17:01.331000,17.5,69.0,929.8,False,30.4,212,1.3,2025,21,São Paulo Grand Prix
0 days 01:18:01.337000,17.5,69.0,929.8,False,30.4,353,0.9,2025,21,São Paulo Grand Prix
0 days 01:19:01.338000,17.5,68.0,929.8,False,30.7,181,0.6,2025,21,São Paulo Grand Prix
0 days 01:20:01.338000,17.5,68.0,929.8,False,30.7,173,1.5,2025,21,São Paulo Grand Prix
0 days 01:21:01.338000,17.6,68.0,929.7,False,30.8,0,0.4,2025,21,São Paulo Grand Prix
0 days 01:22:01.338000,17.6,67.0,929.8,False,31.0,197,2.0,2025,21,São Paulo Grand Prix
0 days 01:23:01.357000,17.6,68.0,929.7,False,30.9,157,1.9,2025,21,São Paulo Grand Prix
0 days 01:24:01.360000,17.6,68.0,929.7,False,31.3,158,1.5,2025,21,São Paulo Grand Prix
0 days 01:25:01.378000,17.6,68.0,929.7,False,31.3,168,2.2,2025,21,São Paulo Grand Prix
0 days 01:26:01.371000,17.6,69.0,929.7,False,31.4,150,1.3,2025,21,São Paulo Grand Prix
0 days 01:27:01.382000,17.7,68.0,929.7,False,31.4,160,1.1,2025,21,São Paulo Grand Prix
0 days 01:28:01.440000,17.7,67.0,929.6,False,31.7,165,1.5,2025,21,São Paulo Grand Prix
0 days 01:29:01.408000,17.7,67.0,929.6,False,31.7,185,1.9,2025,21,São Paulo Grand Prix
0 days 01:30:01.410000,17.7,68.0,929.6,False,31.5,149,1.3,2025,21,São Paulo Grand Prix
0 days 01:31:01.412000,17.7,67.0,929.7,False,31.1,181,1.6,2025,21,São Paulo Grand Prix
0 days 01:32:01.412000,17.7,67.0,929.6,False,31.1,170,1.6,2025,21,São Paulo Grand Prix
0 days 01:33:01.410000,17.6,69.0,929.7,False,30.8,179,1.8,2025,21,São Paulo Grand Prix
0 days 01:34:01.432000,17.6,68.0,929.7,False,31.0,220,1.5,2025,21,São Paulo Grand Prix
0 days 01:35:01.442000,17.5,68.0,929.7,False,31.1,174,1.7,2025,21,São Paulo Grand Prix
0 days 01:36:01.455000,17.5,68.0,929.6,False,31.2,0,1.4,2025,21,São Paulo Grand Prix
0 days 01:37:01.456000,17.5,68.0,929.6,False,31.1,164,0.7,2025,21,São Paulo Grand Prix
0 days 01:38:01.483000,17.5,67.0,929.6,False,31.0,257,1.1,2025,21,São Paulo Grand Prix
0 days 01:39:01.478000,17.5,68.0,929.6,False,30.8,140,1.5,2025,21,São Paulo Grand Prix
0 days 01:40:01.476000,17.4,68.0,929.7,False,30.9,194,1.1,2025,21,São Paulo Grand Prix
0 days 01:41:01.479000,17.5,68.0,929.6,False,30.9,204,1.5,2025,21,São Paulo Grand Prix
0 days 01:42:01.466000,17.5,68.0,929.6,False,30.8,127,0.6,2025,21,São Paulo Grand Prix
0 days 01:43:01.482000,17.4,68.0,929.6,False,30.4,188,1.7,2025,21,São Paulo Grand Prix
0 days 01:44:01.481000,17.4,69.0,929.6,False,30.3,167,2.4,2025,21,São Paulo Grand Prix
0 days 01:45:01.469000,17.4,69.0,929.6,False,30.3,143,1.3,2025,21,São Paulo Grand Prix
0 days 01:46:01.481000,17.3,70.0,929.6,False,30.3,199,1.7,2025,21,São Paulo Grand Prix
0 days 01:47:01.485000,17.3,70.0,929.6,False,30.3,175,2.4,2025,21,São Paulo Grand Prix
0 days 01:48:01.475000,17.3,71.0,929.5,False,30.2,183,1.0,2025,21,São Paulo Grand Prix
0 days 01:49:01.487000,17.2,71.0,929.5,False,30.2,201,1.7,2025,21,São Paulo Grand Prix
0 days 01:50:01.487000,17.2,71.0,929.6,False,30.1,139,1.4,2025,21,São Paulo Grand Prix
0 days 01:51:01.481000,17.2,70.0,929.4,False,30.3,170,1.0,2025,21,São Paulo Grand Prix
0 days 01:52:01.489000,17.2,70.0,929.5,False,30.3,196,1.2,2025,21,São Paulo Grand Prix
0 days 01:53:01.479000,17.2,71.0,929.4,False,30.2,140,1.7,2025,21,São Paulo Grand Prix
0 days 01:54:01.480000,17.2,71.0,929.4,False,30.2,132,1.3,2025,21,São Paulo Grand Prix
0 days 01:55:01.490000,17.2,71.0,929.6,False,30.2,187,1.5,2025,21,São Paulo Grand Prix
0 days 01:56:01.494000,17.2,71.0,929.5,False,30.2,167,1.8,2025,21,São Paulo Grand Prix
0 days 01:57:01.495000,17.1,71.0,929.5,False,30.0,187,2.0,2025,21,São Paulo Grand Prix
0 days 01:58:01.492000,17.1,71.0,929.5,False,30.2,183,1.6,2025,21,São Paulo Grand Prix
0 days 01:59:01.496000,17.1,71.0,929.3,False,30.3,156,1.1,2025,21,São Paulo Grand Prix
0 days 02:00:01.488000,17.1,70.0,929.4,False,30.6,204,0.9,2025,21,São Paulo Grand Prix
0 days 02:01:01.615000,17.2,69.0,929.4,False,30.6,161,1.0,2025,21,São Paulo Grand Prix
0 days 02:02:01.619000,17.2,69.0,929.4,False,30.5,150,2.2,2025,21,São Paulo Grand Prix
0 days 02:03:01.639000,17.2,70.0,929.4,False,30.4,143,1.9,2025,21,São Paulo Grand Prix
0 days 02:04:01.642000,17.3,70.0,929.4,False,30.6,126,1.3,2025,21,São Paulo Grand Prix
0 days 02:05:01.656000,17.4,71.0,929.4,False,30.8,156,2.7,2025,21,São Paulo Grand Prix
0 days 02:06:01.667000,17.5,71.0,929.4,False,31.2,168,1.2,2025,21,São Paulo Grand Prix
0 days 02:07:01.667000,17.5,70.0,929.5,False,31.4,171,1.9,2025,21,São Paulo Grand Prix
0 days 02:08:01.679000,17.5,70.0,929.4,False,31.4,0,1.7,2025,21,São Paulo Grand Prix
0 days 02:09:01.673000,17.5,70.0,929.4,False,31.4,170,0.9,2025,21,São Paulo Grand Prix
0 days 02:10:01.663000,17.4,70.0,929.5,False,31.5,171,1.7,2025,21,São Paulo Grand Prix
0 days 02:11:01.667000,17.4,70.0,929.4,False,31.4,194,2.0,2025,21,São Paulo Grand Prix
0 days 02:12:01.663000,17.5,71.0,929.5,False,31.1,207,1.7,2025,21,São Paulo Grand Prix
0 days 02:13:01.680000,17.5,71.0,929.5,False,31.1,165,1.7,2025,21,São Paulo Grand Prix
0 days 02:14:01.687000,17.4,71.0,929.4,False,31.4,267,1.9,2025,21,São Paulo Grand Prix
0 days 02:15:01.699000,17.5,70.0,929.4,False,31.8,182,1.8,2025,21,São Paulo Grand Prix
0 days 02:16:01.719000,17.5,70.0,929.4,False,31.8,169,2.8,2025,21,São Paulo Grand Prix
0 days 02:17:01.717000,17.4,72.0,929.4,False,31.2,245,2.9,2025,21,São Paulo Grand Prix
0 days 02:18:01.719000,17.3,72.0,929.5,False,31.2,198,1.8,2025,21,São Paulo Grand Prix
0 days 02:19:01.727000,17.2,72.0,929.5,False,31.0,194,2.7,2025,21,São Paulo Grand Prix
0 days 02:20:01.720000,17.3,72.0,929.5,False,31.0,128,2.5,2025,21,São Paulo Grand Prix
0 days 02:21:01.745000,17.3,72.0,929.5,False,30.9,203,1.4,2025,21,São Paulo Grand Prix
0 days 02:22:01.766000,17.2,72.0,929.5,False,31.0,144,1.6,2025,21,São Paulo Grand Prix
0 days 02:23:01.755000,17.3,72.0,929.4,False,31.0,179,1.4,2025,21,São Paulo Grand Prix
0 days 02:24:01.764000,17.3,72.0,929.4,False,31.0,146,2.1,2025,21,São Paulo Grand Prix
0 days 02:25:01.769000,17.2,72.0,929.4,False,31.0,130,1.9,2025,21,São Paulo Grand Prix
0 days 02:26:01.763000,17.2,71.0,929.4,False,31.2,148,1.8,2025,21,São Paulo Grand Prix
0 days 02:27:01.765000,17.2,71.0,929.5,False,31.3,155,1.4,2025,21,São Paulo Grand Prix
0 days 02:28:01.774000,17.2,72.0,929.5,False,31.3,165,1.9,2025,21,São Paulo Grand Prix
0 days 02:29:01.801000,17.4,71.0,929.5,False,31.5,190,1.1,2025,21,São Paulo Grand Prix
0 days 02:30:01.804000,17.4,71.0,929.5,False,31.5,189,2.1,2025,21,São Paulo Grand Prix
0 days 02:31:01.810000,17.4,70.0,929.4,False,31.3,122,1.0,2025,21,São Paulo Grand Prix
0 days 02:32:01.811000,17.4,70.0,929.4,False,31.4,196,0.7,2025,21,São Paulo Grand Prix
0 days 00:00:06.103000,16.9,38.0,942.1,False,18.0,126,0.7,2025,22,Las Vegas Grand Prix
0 days 00:01:06.100000,16.9,38.0,942.1,False,17.6,133,0.7,2025,22,Las Vegas Grand Prix
0 days 00:02:06.103000,16.9,38.0,942.2,False,17.6,80,0.6,2025,22,Las Vegas Grand Prix
0 days 00:03:06.103000,16.9,38.0,942.1,False,17.7,62,0.0,2025,22,Las Vegas Grand Prix
0 days 00:04:06.105000,16.9,38.0,942.1,False,17.7,269,1.1,2025,22,Las Vegas Grand Prix
0 days 00:05:06.106000,16.9,38.0,942.1,False,17.9,66,0.7,2025,22,Las Vegas Grand Prix
0 days 00:06:06.105000,17.0,37.0,942.0,False,17.8,0,0.6,2025,22,Las Vegas Grand Prix
0 days 00:07:06.105000,17.0,37.0,942.1,False,17.9,179,0.3,2025,22,Las Vegas Grand Prix
0 days 00:08:06.099000,17.1,37.0,942.0,False,18.0,93,0.5,2025,22,Las Vegas Grand Prix
0 days 00:09:06.107000,17.1,37.0,942.0,False,18.1,101,0.4,2025,22,Las Vegas Grand Prix
0 days 00:10:06.115000,17.1,37.0,942.1,False,18.1,207,0.6,2025,22,Las Vegas Grand Prix
0 days 00:11:06.109000,17.1,37.0,942.0,False,18.0,0,0.5,2025,22,Las Vegas Grand Prix
0 days 00:12:06.124000,17.1,37.0,942.1,False,17.7,184,0.0,2025,22,Las Vegas Grand Prix
0 days 00:13:06.112000,17.1,37.0,942.0,False,17.7,124,0.7,2025,22,Las Vegas Grand Prix
0 days 00:14:06.116000,17.1,37.0,942.1,False,17.6,159,0.8,2025,22,Las Vegas Grand Prix
0 days 00:15:06.125000,17.1,37.0,942.0,False,17.7,0,0.0,2025,22,Las Vegas Grand Prix
0 days 00:16:06.117000,17.1,37.0,942.0,False,17.7,143,0.6,2025,22,Las Vegas Grand Prix
0 days 00:17:06.111000,17.1,37.0,942.0,False,17.7,147,0.5,2025,22,Las Vegas Grand Prix
0 days 00:18:06.115000,17.1,37.0,942.0,False,17.7,82,0.5,2025,22,Las Vegas Grand Prix
0 days 00:19:06.118000,17.1,37.0,942.0,False,17.7,107,0.6,2025,22,Las Vegas Grand Prix
0 days 00:20:06.121000,17.1,37.0,942.0,False,17.8,123,0.6,2025,22,Las Vegas Grand Prix
0 days 00:21:06.118000,17.1,37.0,942.1,False,17.7,94,1.0,2025,22,Las Vegas Grand Prix
0 days 00:22:06.112000,17.1,37.0,942.0,False,17.7,200,1.0,2025,22,Las Vegas Grand Prix
0 days 00:23:06.122000,17.1,37.0,942.0,False,17.7,189,0.4,2025,22,Las Vegas Grand Prix
0 days 00:24:06.113000,17.1,37.0,942.1,False,17.9,187,0.8,2025,22,Las Vegas Grand Prix
0 days 00:25:06.115000,17.1,36.0,942.1,False,18.5,14,0.5,2025,22,Las Vegas Grand Prix
0 days 00:26:06.116000,17.2,36.0,942.0,False,18.0,125,0.3,2025,22,Las Vegas Grand Prix
0 days 00:27:06.117000,17.2,36.0,942.0,False,23.9,181,0.7,2025,22,Las Vegas Grand Prix
0 days 00:28:06.129000,17.2,35.0,941.9,False,24.6,0,0.6,2025,22,Las Vegas Grand Prix
0 days 00:29:06.123000,17.1,36.0,941.9,False,28.2,136,0.0,2025,22,Las Vegas Grand Prix
0 days 00:30:06.116000,17.1,36.0,942.0,False,29.0,142,0.3,2025,22,Las Vegas Grand Prix
0 days 00:31:06.128000,17.1,36.0,941.9,False,29.5,110,1.1,2025,22,Las Vegas Grand Prix
0 days 00:32:06.127000,17.0,36.0,942.0,False,29.3,110,0.9,2025,22,Las Vegas Grand Prix
0 days 00:33:06.142000,17.0,37.0,941.9,False,28.7,165,0.8,2025,22,Las Vegas Grand Prix
0 days 00:34:06.169000,17.0,37.0,942.0,False,28.7,126,0.7,2025,22,Las Vegas Grand Prix
0 days 00:35:06.176000,17.0,36.0,942.0,False,29.2,224,0.7,2025,22,Las Vegas Grand Prix
0 days 00:36:06.182000,17.0,36.0,942.0,False,29.2,126,0.7,2025,22,Las Vegas Grand Prix
0 days 00:37:06.175000,17.0,37.0,942.1,False,28.2,148,0.4,2025,22,Las Vegas Grand Prix
0 days 00:38:06.184000,16.9,36.0,942.0,False,27.7,187,0.8,2025,22,Las Vegas Grand Prix
0 days 00:39:06.207000,17.0,36.0,941.9,False,27.2,130,0.7,2025,22,Las Vegas Grand Prix
0 days 00:40:06.204000,16.9,37.0,941.9,False,27.2,211,1.2,2025,22,Las Vegas Grand Prix
0 days 00:41:06.221000,16.9,36.0,942.0,False,27.2,212,1.8,2025,22,Las Vegas Grand Prix
0 days 00:42:06.208000,16.9,37.0,941.9,False,27.7,0,0.8,2025,22,Las Vegas Grand Prix
0 days 00:43:06.208000,16.9,37.0,941.9,False,28.9,250,1.2,2025,22,Las Vegas Grand Prix
0 days 00:44:06.226000,16.8,37.0,941.9,False,28.7,188,1.0,2025,22,Las Vegas Grand Prix
0 days 00:45:06.296000,16.9,36.0,941.9,False,28.3,163,1.7,2025,22,Las Vegas Grand Prix
0 days 00:46:06.271000,16.8,37.0,941.9,False,28.3,197,1.2,2025,22,Las Vegas Grand Prix
0 days 00:47:06.263000,16.8,37.0,942.0,False,28.5,153,1.2,2025,22,Las Vegas Grand Prix
0 days 00:48:06.260000,16.8,38.0,941.9,False,27.2,190,0.5,2025,22,Las Vegas Grand Prix
0 days 00:49:06.276000,16.8,37.0,941.9,False,25.3,166,0.8,2025,22,Las Vegas Grand Prix
0 days 00:50:06.272000,16.8,37.0,941.9,False,24.2,179,1.2,2025,22,Las Vegas Grand Prix
0 days 00:51:06.274000,16.8,38.0,942.0,False,24.2,163,1.1,2025,22,Las Vegas Grand Prix
0 days 00:52:06.272000,16.7,38.0,942.0,False,24.4,240,0.9,2025,22,Las Vegas Grand Prix
0 days 00:53:06.280000,16.8,37.0,942.0,False,24.7,126,1.0,2025,22,Las Vegas Grand Prix
0 days 00:54:06.276000,16.7,37.0,941.9,False,24.2,192,1.1,2025,22,Las Vegas Grand Prix
0 days 00:55:06.277000,16.7,37.0,942.0,False,25.1,166,1.6,2025,22,Las Vegas Grand Prix
0 days 00:56:06.298000,16.7,38.0,942.0,False,23.8,162,0.9,2025,22,Las Vegas Grand Prix
0 days 00:57:06.296000,16.7,37.0,942.0,False,18.5,197,1.8,2025,22,Las Vegas Grand Prix
0 days 00:58:06.290000,16.7,38.0,941.9,False,18.2,183,1.3,2025,22,Las Vegas Grand Prix
0 days 00:59:06.293000,16.8,38.0,942.0,False,18.2,208,1.9,2025,22,Las Vegas Grand Prix
0 days 01:00:06.319000,16.8,38.0,942.0,False,18.7,182,1.2,2025,22,Las Vegas Grand Prix
0 days 01:01:06.304000,16.8,37.0,941.9,False,18.7,178,1.5,2025,22,Las Vegas Grand Prix
0 days 01:02:06.329000,16.9,38.0,942.0,False,18.2,175,2.1,2025,22,Las Vegas Grand Prix
0 days 01:03:06.348000,16.9,38.0,942.0,False,18.2,189,1.6,2025,22,Las Vegas Grand Prix
0 days 01:04:06.381000,16.9,38.0,941.9,False,18.1,186,1.5,2025,22,Las Vegas Grand Prix
0 days 01:05:06.381000,16.9,38.0,941.9,False,18.0,197,2.1,2025,22,Las Vegas Grand Prix
0 days 01:06:06.383000,16.9,38.0,941.9,False,18.0,185,1.2,2025,22,Las Vegas Grand Prix
0 days 01:07:06.381000,16.8,38.0,941.9,False,17.8,187,2.1,2025,22,Las Vegas Grand Prix
0 days 01:08:06.390000,16.9,38.0,941.9,False,17.9,185,2.0,2025,22,Las Vegas Grand Prix
0 days 01:09:06.406000,16.9,38.0,941.9,False,17.9,206,1.6,2025,22,Las Vegas Grand Prix
0 days 01:10:06.416000,17.0,38.0,941.8,False,17.9,193,1.7,2025,22,Las Vegas Grand Prix
0 days 01:11:06.440000,17.0,38.0,941.8,False,17.9,180,2.2,2025,22,Las Vegas Grand Prix
0 days 01:12:06.418000,17.0,38.0,941.9,False,17.9,191,1.9,2025,22,Las Vegas Grand Prix
0 days 01:13:06.422000,17.0,38.0,942.0,False,17.8,206,1.7,2025,22,Las Vegas Grand Prix
0 days 01:14:06.411000,17.0,38.0,941.9,False,17.9,177,1.5,2025,22,Las Vegas Grand Prix
0 days 01:15:06.422000,17.0,38.0,942.0,False,17.8,185,1.5,2025,22,Las Vegas Grand Prix
0 days 01:16:06.418000,17.0,38.0,941.9,False,17.9,181,2.0,2025,22,Las Vegas Grand Prix
0 days 01:17:06.427000,17.0,37.0,941.9,False,17.8,194,1.7,2025,22,Las Vegas Grand Prix
0 days 01:18:06.437000,17.0,37.0,941.8,False,17.7,192,2.0,2025,22,Las Vegas Grand Prix
0 days 01:19:06.437000,17.0,38.0,941.8,False,17.7,197,2.3,2025,22,Las Vegas Grand Prix
0 days 01:20:06.463000,16.9,38.0,941.8,False,17.7,191,2.2,2025,22,Las Vegas Grand Prix
0 days 01:21:06.466000,16.9,38.0,941.7,False,17.7,174,1.8,2025,22,Las Vegas Grand Prix
0 days 01:22:06.466000,16.9,38.0,941.7,False,17.7,200,1.8,2025,22,Las Vegas Grand Prix
0 days 01:23:06.476000,16.9,38.0,941.7,False,17.6,201,2.1,2025,22,Las Vegas Grand Prix
0 days 01:24:06.471000,16.9,38.0,941.8,False,17.6,188,1.8,2025,22,Las Vegas Grand Prix
0 days 01:25:06.482000,16.9,38.0,941.9,False,17.6,197,1.4,2025,22,Las Vegas Grand Prix
0 days 01:26:06.473000,16.8,38.0,941.7,False,17.5,178,2.1,2025,22,Las Vegas Grand Prix
0 days 01:27:06.490000,16.7,38.0,941.8,False,17.6,209,1.2,2025,22,Las Vegas Grand Prix
