Season,RoundNumber,RaceName,Driver,Team,NumPitStops,GridPosition_Est,AvgEarlyPace,PaceStdDev,TireDegSlope,AvgAirTemp,AvgTrackTemp,AvgHumidity,RainDetected,StartTyre_HARD,StartTyre_INTERMEDIATE,StartTyre_MEDIUM,StartTyre_SOFT
2025,1,Australian Grand Prix,LAW,Red Bull Racing,4,16.0,98.545,1.986122604473344,-1.9839999999999947,15.707865168539326,18.942134831460674,78.42134831460675,True,False,True,False,False
2025,1,Australian Grand Prix,VER,Red Bull Racing,5,2.0,94.59833333333331,2.104354612068346,-2.0899999999999963,15.707865168539326,18.942134831460674,78.42134831460675,True,False,True,False,False
2025,1,Australian Grand Prix,ALB,Williams,5,7.0,96.35833333333335,1.894173786465578,-1.893500000000003,15.707865168539326,18.942134831460674,78.42134831460675,True,False,True,False,False
2025,2,Chinese Grand Prix,DOO,Alpine,1,17.0,99.38900000000001,0.13154162839192918,0.008310559006210876,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,GAS,Alpine,1,13.0,99.87166666666667,2.127928256935995,0.6549440993788813,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,STR,Aston Martin,1,14.0,99.09049999999998,0.3292262140231215,0.12113664596273166,27.215584415584413,35.81688311688312,18.233766233766232,False,True,False,False,False
2025,2,Chinese Grand Prix,HAM,Ferrari,2,4.0,98.38642857142858,0.3741843828661897,0.08630747126436805,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,LEC,Ferrari,1,5.0,98.31057142857144,0.32914528562265644,0.0848304597701156,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,BEA,Haas F1 Team,1,16.0,99.40783333333333,0.22358123057776008,-0.01758385093167783,27.215584415584413,35.81688311688312,18.233766233766232,False,True,False,False,False
2025,2,Chinese Grand Prix,OCO,Haas F1 Team,1,10.0,99.15216666666667,0.19557649824727305,0.07303726708074403,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,BOR,Kick Sauber,2,20.0,98.77557142857142,0.4269765243909221,0.13299315068493198,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,HUL,Kick Sauber,1,19.0,99.91916666666668,0.13380794694885187,-0.008204968944097864,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,NOR,McLaren,1,2.0,98.09142857142858,0.3126237659673695,0.10203735632184009,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,PIA,McLaren,1,1.0,97.96014285714286,0.23198809493263944,0.06200574712643646,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,ANT,Mercedes,1,7.0,98.93328571428572,0.31687206371326887,0.1048419540229889,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,RUS,Mercedes,1,3.0,98.15728571428572,0.5005499356660039,0.15862931034482852,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,HAD,Racing Bulls,2,9.0,99.07333333333332,0.24619883563223352,0.05290683229813709,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,TSU,Racing Bulls,3,8.0,99.05149999999999,0.2567892131690899,0.08416770186335405,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,LAW,Red Bull Racing,2,18.0,99.479,0.22623262364212574,0.02411180124223614,27.215584415584413,35.81688311688312,18.233766233766232,False,True,False,False,False
2025,2,Chinese Grand Prix,VER,Red Bull Racing,1,6.0,98.84028571428571,0.32257645826775805,0.09943103448275781,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,ALB,Williams,1,11.0,99.10933333333334,0.33046008331818955,0.0885714285714271,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,2,Chinese Grand Prix,SAI,Williams,1,15.0,99.11016666666667,0.2931869142145765,0.0986024844720481,27.215584415584413,35.81688311688312,18.233766233766232,False,False,False,True,False
2025,3,Japanese Grand Prix,DOO,Alpine,1,18.0,96.40240000000001,3.1763424528501005,-0.6635393939393943,14.43,20.514285714285716,76.37142857142857,False,False,False,False,True
2025,3,Japanese Grand Prix,GAS,Alpine,1,12.0,95.59380000000002,2.431460868604627,-0.48410909090909127,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,ALO,Aston Martin,1,11.0,95.42940000000002,2.3544308677706196,-0.47416969696969696,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,STR,Aston Martin,2,19.0,98.8075,6.666828418871048,0.5306121212121209,14.43,20.514285714285716,76.37142857142857,False,False,False,False,True
2025,3,Japanese Grand Prix,HAM,Ferrari,1,8.0,94.71010000000001,2.0116865478166974,-0.4404060606060606,14.43,20.514285714285716,76.37142857142857,False,True,False,False,False
2025,3,Japanese Grand Prix,LEC,Ferrari,1,4.0,94.28980000000001,1.0891207258865065,-0.20750303030302936,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,BEA,Haas F1 Team,1,10.0,95.2497,2.153558556333113,-0.41692727272727304,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,OCO,Haas F1 Team,1,17.0,96.28630000000001,3.0344144245636597,-0.6376545454545461,14.43,20.514285714285716,76.37142857142857,False,True,False,False,False
2025,3,Japanese Grand Prix,BOR,Kick Sauber,1,20.0,96.554,3.690571771419707,-0.747793939393939,14.43,20.514285714285716,76.37142857142857,False,True,False,False,False
2025,3,Japanese Grand Prix,HUL,Kick Sauber,1,15.0,96.1507,2.7961214824188967,-0.6220060606060606,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,NOR,McLaren,1,2.0,93.9786,0.6447404645798696,-0.1401939393939397,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,PIA,McLaren,1,3.0,94.1491,0.8393513964167004,-0.15307272727272714,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,ANT,Mercedes,1,6.0,94.51880000000001,1.5807557826699374,-0.3227515151515155,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,RUS,Mercedes,1,5.0,94.3552,1.2915554618796328,-0.2642060606060608,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
2025,3,Japanese Grand Prix,HAD,Racing Bulls,1,7.0,94.9408,1.8050903824708875,-0.3458060606060608,14.43,20.514285714285716,76.37142857142857,False,False,False,True,False
