Season,RoundNumber,RaceName,CircuitLocation,Driver,Team,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime_Sec,Sector1Time_Sec,Sector2Time_Sec,Sector3Time_Sec,PitInTime,PitOutTime,TrackStatus,IsAccurate
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,6.0,4.0,INTERMEDIATE,6.0,False,139.493,42.673,35.332,61.488,,,4,False
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,7.0,4.0,INTERMEDIATE,7.0,False,125.594,42.237,31.103,52.254,,,41,False
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,8.0,4.0,INTERMEDIATE,8.0,False,98.354,35.634,20.573,42.147,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,9.0,4.0,INTERMEDIATE,9.0,False,96.267,34.756,20.098,41.413,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,10.0,4.0,INTERMEDIATE,10.0,False,95.569,34.31,19.907,41.352,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,11.0,4.0,INTERMEDIATE,11.0,False,95.3,34.107,19.76,41.433,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,12.0,4.0,INTERMEDIATE,12.0,False,94.076,33.625,19.675,40.776,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,13.0,4.0,INTERMEDIATE,13.0,False,93.515,33.419,19.468,40.628,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,14.0,4.0,INTERMEDIATE,14.0,False,92.664,32.924,19.455,40.285,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,15.0,4.0,INTERMEDIATE,15.0,False,92.324,32.913,19.374,40.037,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,16.0,4.0,INTERMEDIATE,16.0,False,92.521,32.518,18.922,41.081,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,17.0,4.0,INTERMEDIATE,17.0,False,92.966,32.745,19.316,40.905,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,18.0,4.0,INTERMEDIATE,18.0,False,92.698,32.791,19.169,40.738,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,19.0,4.0,INTERMEDIATE,19.0,False,92.28,32.507,18.762,41.011,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,20.0,4.0,INTERMEDIATE,20.0,False,92.61,32.675,18.901,41.034,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,21.0,4.0,INTERMEDIATE,21.0,False,92.545,32.459,18.616,41.47,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,22.0,4.0,INTERMEDIATE,22.0,False,93.282,32.923,19.602,40.757,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,23.0,4.0,INTERMEDIATE,23.0,False,92.51,32.738,19.251,40.521,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,24.0,4.0,INTERMEDIATE,24.0,False,91.665,32.237,19.253,40.175,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,25.0,4.0,INTERMEDIATE,25.0,False,91.761,32.2,19.134,40.427,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,26.0,4.0,INTERMEDIATE,26.0,False,91.343,32.324,19.17,39.849,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,27.0,4.0,INTERMEDIATE,27.0,False,90.895,32.032,19.001,39.862,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,28.0,4.0,INTERMEDIATE,28.0,False,90.652,32.03,19.067,39.555,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,29.0,4.0,INTERMEDIATE,29.0,False,89.718,31.491,18.976,39.251,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,30.0,4.0,INTERMEDIATE,30.0,False,89.374,31.387,18.884,39.103,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,31.0,4.0,INTERMEDIATE,31.0,False,88.85,31.446,18.83,38.574,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,32.0,4.0,INTERMEDIATE,32.0,False,88.819,31.156,19.014,38.649,,,1,True
2025,1,Australian Grand Prix,Melbourne,ALO,Aston Martin,33.0,4.0,INTERMEDIATE,33.0,False,,,,,,,124,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,1.0,1.0,INTERMEDIATE,1.0,True,128.48,,20.69,62.574,,,124,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,2.0,1.0,INTERMEDIATE,2.0,True,,55.101,36.092,76.04,0 days 01:15:44.366000,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,3.0,2.0,INTERMEDIATE,3.0,False,,54.771,32.738,74.652,0 days 01:18:26.003000,0 days 01:15:58.544000,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,4.0,3.0,INTERMEDIATE,4.0,False,,52.602,32.053,71.147,0 days 01:21:02.246000,0 days 01:18:40.624000,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,5.0,4.0,INTERMEDIATE,5.0,False,142.597,51.208,31.916,59.473,,0 days 01:21:16.471000,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,6.0,4.0,INTERMEDIATE,6.0,False,138.85,45.966,33.553,59.331,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,7.0,4.0,INTERMEDIATE,7.0,False,133.209,45.283,30.724,57.202,,,41,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,8.0,4.0,INTERMEDIATE,8.0,False,98.19,35.371,20.374,42.445,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,9.0,4.0,INTERMEDIATE,9.0,False,94.933,33.915,19.833,41.185,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,10.0,4.0,INTERMEDIATE,10.0,False,93.539,33.253,19.497,40.789,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,11.0,4.0,INTERMEDIATE,11.0,False,94.251,33.495,19.791,40.965,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,12.0,4.0,INTERMEDIATE,12.0,False,93.536,33.168,19.953,40.415,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,13.0,4.0,INTERMEDIATE,13.0,False,92.198,32.808,19.51,39.88,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,14.0,4.0,INTERMEDIATE,14.0,False,92.448,32.779,19.371,40.298,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,15.0,4.0,INTERMEDIATE,15.0,False,91.846,32.501,19.473,39.872,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,16.0,4.0,INTERMEDIATE,16.0,False,91.832,32.449,19.424,39.959,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,17.0,4.0,INTERMEDIATE,17.0,False,92.502,32.353,19.305,40.844,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,18.0,4.0,INTERMEDIATE,18.0,False,92.614,32.366,19.295,40.953,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,19.0,4.0,INTERMEDIATE,19.0,False,91.861,32.446,19.13,40.285,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,20.0,4.0,INTERMEDIATE,20.0,False,91.756,32.64,19.249,39.867,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,21.0,4.0,INTERMEDIATE,21.0,False,91.159,32.503,19.048,39.608,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,22.0,4.0,INTERMEDIATE,22.0,False,90.695,32.11,19.024,39.561,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,23.0,4.0,INTERMEDIATE,23.0,False,91.551,32.45,19.025,40.076,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,24.0,4.0,INTERMEDIATE,24.0,False,90.732,32.099,19.026,39.607,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,25.0,4.0,INTERMEDIATE,25.0,False,90.251,31.754,18.94,39.557,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,26.0,4.0,INTERMEDIATE,26.0,False,90.34,31.933,19.002,39.405,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,27.0,4.0,INTERMEDIATE,27.0,False,90.563,32.068,19.011,39.484,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,28.0,4.0,INTERMEDIATE,28.0,False,89.723,31.671,18.863,39.189,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,29.0,4.0,INTERMEDIATE,29.0,False,89.492,31.588,18.944,38.96,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,30.0,4.0,INTERMEDIATE,30.0,False,89.367,31.248,18.963,39.156,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,31.0,4.0,INTERMEDIATE,31.0,False,89.546,31.524,18.867,39.155,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,32.0,4.0,INTERMEDIATE,32.0,False,89.337,31.356,18.945,39.036,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,33.0,4.0,INTERMEDIATE,33.0,False,93.966,31.801,19.053,43.112,,,124,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,34.0,4.0,INTERMEDIATE,34.0,False,133.905,41.463,27.483,64.959,0 days 02:09:55.018000,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,35.0,5.0,HARD,2.0,False,126.872,47.333,29.541,49.998,,0 days 02:10:13.161000,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,36.0,5.0,HARD,3.0,False,102.406,32.141,25.374,44.891,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,37.0,5.0,HARD,4.0,False,148.223,33.25,38.962,76.011,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,38.0,5.0,HARD,5.0,False,139.475,39.579,40.983,58.913,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,39.0,5.0,HARD,6.0,False,131.723,40.103,35.96,55.66,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,40.0,5.0,HARD,7.0,False,131.985,41.463,34.386,56.136,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,41.0,5.0,HARD,8.0,False,128.829,43.051,28.891,56.887,,,41,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,42.0,5.0,HARD,9.0,False,86.831,30.927,18.992,36.912,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,43.0,5.0,HARD,10.0,False,85.271,29.433,18.459,37.379,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,44.0,5.0,HARD,11.0,False,96.363,29.953,18.038,48.372,,,12,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,45.0,5.0,HARD,12.0,False,91.269,29.782,18.516,42.971,,,21,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,46.0,5.0,HARD,13.0,False,96.429,31.136,17.831,47.462,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,47.0,5.0,HARD,14.0,False,,41.619,31.863,78.975,0 days 02:35:06.901000,,124,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,48.0,6.0,INTERMEDIATE,1.0,True,116.044,42.86,21.823,51.361,,0 days 02:35:31.368000,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,49.0,6.0,INTERMEDIATE,2.0,True,142.777,45.441,32.69,64.646,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,50.0,6.0,INTERMEDIATE,3.0,True,139.782,50.079,29.365,60.338,,,4,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,51.0,6.0,INTERMEDIATE,4.0,True,127.996,46.891,25.694,55.411,,,41,False
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,52.0,6.0,INTERMEDIATE,5.0,True,96.38,35.427,19.167,41.786,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,53.0,6.0,INTERMEDIATE,6.0,True,92.731,32.685,18.763,41.283,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,54.0,6.0,INTERMEDIATE,7.0,True,91.082,32.942,18.901,39.239,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,55.0,6.0,INTERMEDIATE,8.0,True,89.975,31.892,18.59,39.493,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,56.0,6.0,INTERMEDIATE,9.0,True,89.801,31.38,18.561,39.86,,,1,True
2025,1,Australian Grand Prix,Melbourne,LEC,Ferrari,57.0,6.0,INTERMEDIATE,10.0,True,90.964,31.616,18.907,40.441,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,1.0,1.0,INTERMEDIATE,1.0,True,139.485,,22.125,68.489,,,124,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,2.0,1.0,INTERMEDIATE,2.0,True,,54.693,34.276,80.512,0 days 01:15:57.307000,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,3.0,2.0,INTERMEDIATE,1.0,True,,51.7,33.597,78.641,0 days 01:18:40.020000,0 days 01:16:13.028000,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,4.0,3.0,INTERMEDIATE,1.0,True,,50.522,33.1,71.249,0 days 01:21:17.105000,0 days 01:18:56.155000,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,5.0,4.0,INTERMEDIATE,1.0,True,140.409,50.391,31.168,58.85,,0 days 01:21:31.574000,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,6.0,4.0,INTERMEDIATE,2.0,True,140.973,42.942,35.542,62.489,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,7.0,4.0,INTERMEDIATE,3.0,True,124.687,40.835,31.17,52.682,,,41,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,8.0,4.0,INTERMEDIATE,4.0,True,98.664,36.07,20.699,41.895,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,9.0,4.0,INTERMEDIATE,5.0,True,96.253,34.815,20.356,41.082,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,10.0,4.0,INTERMEDIATE,6.0,True,95.14,34.318,20.098,40.724,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,11.0,4.0,INTERMEDIATE,7.0,True,94.972,34.256,19.813,40.903,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,12.0,4.0,INTERMEDIATE,8.0,True,94.426,34.054,19.952,40.42,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,13.0,4.0,INTERMEDIATE,9.0,True,93.899,33.728,19.743,40.428,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,14.0,4.0,INTERMEDIATE,10.0,True,93.097,33.48,19.638,39.979,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,15.0,4.0,INTERMEDIATE,11.0,True,92.382,33.172,19.573,39.637,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,16.0,4.0,INTERMEDIATE,12.0,True,92.554,33.147,19.518,39.889,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,17.0,4.0,INTERMEDIATE,13.0,True,93.388,33.382,19.49,40.516,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,18.0,4.0,INTERMEDIATE,14.0,True,93.631,33.579,19.552,40.5,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,19.0,4.0,INTERMEDIATE,15.0,True,92.684,33.07,19.43,40.184,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,20.0,4.0,INTERMEDIATE,16.0,True,92.58,33.039,19.371,40.17,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,21.0,4.0,INTERMEDIATE,17.0,True,92.429,33.022,19.304,40.103,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,22.0,4.0,INTERMEDIATE,18.0,True,94.269,32.986,19.452,41.831,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,23.0,4.0,INTERMEDIATE,19.0,True,92.643,33.11,19.277,40.256,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,24.0,4.0,INTERMEDIATE,20.0,True,92.102,32.976,19.283,39.843,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,25.0,4.0,INTERMEDIATE,21.0,True,92.092,32.667,19.19,40.235,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,26.0,4.0,INTERMEDIATE,22.0,True,91.547,32.676,19.358,39.513,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,27.0,4.0,INTERMEDIATE,23.0,True,91.408,32.397,19.166,39.845,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,28.0,4.0,INTERMEDIATE,24.0,True,90.725,32.017,19.156,39.552,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,29.0,4.0,INTERMEDIATE,25.0,True,90.935,32.319,19.146,39.47,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,30.0,4.0,INTERMEDIATE,26.0,True,90.853,32.46,19.033,39.36,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,31.0,4.0,INTERMEDIATE,27.0,True,91.077,32.533,19.147,39.397,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,32.0,4.0,INTERMEDIATE,28.0,True,90.657,32.003,19.469,39.185,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,33.0,4.0,INTERMEDIATE,29.0,True,122.766,32.155,25.972,64.639,0 days 02:08:44.912000,,124,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,34.0,5.0,HARD,2.0,False,124.993,47.742,26.264,50.987,,0 days 02:09:03.663000,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,35.0,5.0,HARD,3.0,False,105.462,35.76,26.217,43.485,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,36.0,5.0,HARD,4.0,False,99.85,32.683,27.967,39.2,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,37.0,5.0,HARD,5.0,False,126.301,33.203,29.445,63.653,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,38.0,5.0,HARD,6.0,False,140.07,38.003,39.484,62.583,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,39.0,5.0,HARD,7.0,False,131.9,37.918,35.259,58.723,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,40.0,5.0,HARD,8.0,False,129.9,38.748,35.471,55.681,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,41.0,5.0,HARD,9.0,False,124.101,42.904,28.804,52.393,,,41,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,42.0,5.0,HARD,10.0,False,87.301,30.923,19.001,37.377,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,43.0,5.0,HARD,11.0,False,85.538,29.78,18.445,37.313,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,44.0,5.0,HARD,12.0,False,104.738,29.501,18.324,56.913,0 days 02:29:44.983000,,12,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,45.0,6.0,INTERMEDIATE,1.0,True,97.256,37.854,19.421,39.981,,0 days 02:30:03.907000,21,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,46.0,6.0,INTERMEDIATE,2.0,True,92.361,31.718,19.199,41.444,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,47.0,6.0,INTERMEDIATE,3.0,True,125.678,34.89,33.105,57.683,,,124,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,48.0,6.0,INTERMEDIATE,4.0,True,119.297,40.496,21.252,57.549,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,49.0,6.0,INTERMEDIATE,5.0,True,145.123,50.928,32.514,61.681,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,50.0,6.0,INTERMEDIATE,6.0,True,139.57,50.984,31.146,57.44,,,4,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,51.0,6.0,INTERMEDIATE,7.0,True,133.847,46.45,29.796,57.601,,,41,False
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,52.0,6.0,INTERMEDIATE,8.0,True,95.395,34.809,19.564,41.022,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,53.0,6.0,INTERMEDIATE,9.0,True,91.558,32.677,19.155,39.726,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,54.0,6.0,INTERMEDIATE,10.0,True,90.794,32.101,19.054,39.639,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,55.0,6.0,INTERMEDIATE,11.0,True,90.387,31.722,19.151,39.514,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,56.0,6.0,INTERMEDIATE,12.0,True,90.323,31.618,19.17,39.535,,,1,True
2025,1,Australian Grand Prix,Melbourne,STR,Aston Martin,57.0,6.0,INTERMEDIATE,13.0,True,90.957,31.819,19.209,39.929,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,1.0,1.0,INTERMEDIATE,1.0,True,130.655,,21.598,63.68,,,124,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,2.0,1.0,INTERMEDIATE,2.0,True,,54.848,35.961,77.41,0 days 01:15:46.618000,,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,3.0,2.0,INTERMEDIATE,3.0,False,,52.547,33.756,76.617,0 days 01:18:29.345000,0 days 01:16:01.530000,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,4.0,3.0,INTERMEDIATE,4.0,False,,50.759,33.109,71.327,0 days 01:21:06.137000,0 days 01:18:44.490000,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,5.0,4.0,INTERMEDIATE,5.0,False,141.441,49.721,33.012,58.708,,0 days 01:21:19.691000,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,6.0,4.0,INTERMEDIATE,6.0,False,139.381,45.567,33.684,60.13,,,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,7.0,4.0,INTERMEDIATE,7.0,False,131.451,45.02,30.751,55.68,,,41,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,8.0,4.0,INTERMEDIATE,8.0,False,98.464,35.395,20.314,42.755,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,9.0,4.0,INTERMEDIATE,9.0,False,95.409,34.269,19.974,41.166,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,10.0,4.0,INTERMEDIATE,10.0,False,94.433,33.907,19.654,40.872,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,11.0,4.0,INTERMEDIATE,11.0,False,94.136,33.605,19.643,40.888,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,12.0,4.0,INTERMEDIATE,12.0,False,93.273,33.212,19.544,40.517,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,13.0,4.0,INTERMEDIATE,13.0,False,92.762,33.017,19.482,40.263,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,14.0,4.0,INTERMEDIATE,14.0,False,92.434,32.69,19.503,40.241,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,15.0,4.0,INTERMEDIATE,15.0,False,92.545,32.593,19.583,40.369,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,16.0,4.0,INTERMEDIATE,16.0,False,92.133,32.705,19.327,40.101,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,17.0,4.0,INTERMEDIATE,17.0,False,92.645,32.462,19.35,40.833,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,18.0,4.0,INTERMEDIATE,18.0,False,93.444,33.166,19.472,40.806,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,19.0,4.0,INTERMEDIATE,19.0,False,93.496,33.282,19.371,40.843,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,20.0,4.0,INTERMEDIATE,20.0,False,92.549,33.081,19.254,40.214,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,21.0,4.0,INTERMEDIATE,21.0,False,92.012,32.671,19.306,40.035,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,22.0,4.0,INTERMEDIATE,22.0,False,91.567,32.422,19.246,39.899,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,23.0,4.0,INTERMEDIATE,23.0,False,91.793,32.506,19.206,40.081,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,24.0,4.0,INTERMEDIATE,24.0,False,91.38,32.366,19.163,39.851,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,25.0,4.0,INTERMEDIATE,25.0,False,91.38,32.277,19.314,39.789,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,26.0,4.0,INTERMEDIATE,26.0,False,91.205,32.232,19.055,39.918,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,27.0,4.0,INTERMEDIATE,27.0,False,91.066,32.239,19.137,39.69,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,28.0,4.0,INTERMEDIATE,28.0,False,90.709,32.024,19.006,39.679,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,29.0,4.0,INTERMEDIATE,29.0,False,90.031,31.92,18.945,39.166,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,30.0,4.0,INTERMEDIATE,30.0,False,90.184,31.554,18.929,39.701,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,31.0,4.0,INTERMEDIATE,31.0,False,90.082,31.678,19.021,39.383,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,32.0,4.0,INTERMEDIATE,32.0,False,90.492,31.845,19.051,39.596,,,1,True
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,33.0,4.0,INTERMEDIATE,33.0,False,110.651,31.86,19.027,59.764,0 days 02:08:13.310000,,124,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,34.0,5.0,MEDIUM,1.0,True,146.811,55.104,43.265,48.442,,0 days 02:08:32.258000,4,False
2025,1,Australian Grand Prix,Melbourne,TSU,Racing Bulls,35.0,5.0,MEDIUM,2.0,True,102.362,35.888,24.675,41.799,,,4,False
